,timestamp,value,trend,seasonal,residual
0,2014-07-06 20:10:00,0.064534524,,-0.011387793784193826,
1,2014-07-06 20:15:00,0.064295318,,-0.011309694312527157,
2,2014-07-06 20:20:00,0.063879838,,-0.011231555980304937,
3,2014-07-06 20:25:00,0.065691833,,-0.011154718233638271,
4,2014-07-06 20:35:00,0.056301242,,-0.011116608030860493,
5,2014-07-06 20:40:00,0.067750636,,-0.011116608030860493,
6,2014-07-06 20:45:00,0.0,,-0.01108125505363827,
7,2014-07-06 20:55:00,0.0652879079999999,,-0.01101021924863827,
8,2014-07-06 21:00:00,0.063178539,,-0.010935217173638273,
9,2014-07-06 21:05:00,0.0,,-0.010858100233638273,
10,2014-07-06 21:10:00,0.0,,-0.010780365164749383,
11,2014-07-06 21:15:00,0.0,,-0.010703554914193824,
12,2014-07-07 16:15:00,0.0659320759999999,,-0.010625741399749382,
13,2014-07-07 16:20:00,0.068277308,,-0.010543502325304937,
14,2014-07-07 16:25:00,0.0,,-0.010456952343638271,
15,2014-07-07 16:35:00,0.062787234,,-0.01036713031141605,
16,2014-07-07 16:40:00,0.0665775659999999,,-0.01028041188141605,
17,2014-07-07 16:45:00,0.077044715,,-0.010192347776416049,
18,2014-07-07 16:50:00,0.075116301,,-0.010109125176971602,
19,2014-07-07 16:55:00,0.07199654,,-0.010032246083082714,
20,2014-07-07 17:00:00,0.0,,-0.009956813815304938,
21,2014-07-07 17:05:00,0.0,,-0.009888386103638272,
22,2014-07-07 17:25:00,0.061142873,,-0.009821625054749381,
23,2014-07-07 17:30:00,0.0,,-0.00975259332974938,
24,2014-07-07 17:35:00,0.04943192,,-0.00967526367586049,
25,2014-07-07 17:45:00,0.071269501,,-0.00959570106974938,
26,2014-07-07 17:50:00,0.064887449,,-0.00951950706863827,
27,2014-07-07 17:55:00,0.079126387,,-0.009431544660304938,
28,2014-07-07 18:00:00,0.079692364,,-0.00938270452641605,
29,2014-07-07 18:05:00,0.064561804,,-0.009346184433082718,
30,2014-07-07 18:10:00,0.076985488,,-0.009270481990304938,
31,2014-07-07 18:15:00,0.071985259,,-0.00919162734863827,
32,2014-07-07 18:20:00,0.066090552,,-0.009151955056416047,
33,2014-07-07 18:25:00,0.064693249,,-0.009112430401971601,
34,2014-07-07 18:30:00,0.064608783,,-0.00903313835363827,
35,2014-07-07 18:35:00,0.067478103,,-0.008947901259193826,
36,2014-07-07 18:40:00,0.069862932,,-0.008908231660860492,
37,2014-07-07 18:45:00,0.06589513,,-0.008914466571971603,
38,2014-07-07 18:50:00,0.065224467,,-0.008913146277527163,
39,2014-07-07 18:55:00,0.058982897,,-0.008914431276416048,
40,2014-07-07 19:00:00,0.0,,-0.008932239634749385,
41,2014-07-07 19:30:00,0.0,,-0.008947981464749384,
42,2014-07-07 20:10:00,0.0,,-0.00897532509086049,
43,2014-07-07 20:15:00,0.075375982,,-0.009009633220860491,
44,2014-07-07 20:20:00,0.068337687,,-0.009011629108082715,
45,2014-07-07 20:25:00,0.077055882,,-0.009008788855860496,
46,2014-07-07 20:30:00,0.085102868,,-0.009018542666416047,
47,2014-07-07 20:35:00,0.074617078,,-0.009025522649193823,
48,2014-07-07 20:40:00,0.073783769,,-0.00904030579363827,
49,2014-07-07 20:45:00,0.067219689,,-0.00909643298919382,
50,2014-07-07 20:50:00,0.082650582,,-0.009148194085304937,
51,2014-07-07 20:55:00,0.071369655,,-0.009150905936416048,
52,2014-07-07 21:00:00,0.074396641,,-0.009144374948082712,
53,2014-07-07 21:05:00,0.11970953,,-0.009141886831416047,
54,2014-07-07 21:10:00,0.067314457,,-0.009138439908638272,
55,2014-07-07 21:15:00,0.072558182,,-0.009139944093082717,
56,2014-07-07 21:20:00,0.067285087,,-0.00916695293808272,
57,2014-07-07 21:25:00,0.070712037,,-0.009189952416416047,
58,2014-07-07 21:30:00,0.064641756,,-0.009181139695304938,
59,2014-07-07 21:35:00,0.073068096,,-0.009168466274749385,
60,2014-07-07 21:40:00,0.0705747479999999,,-0.009153334381971604,
61,2014-07-07 21:45:00,0.066541138,,-0.009147705987527162,
62,2014-07-07 21:50:00,0.070966409,,-0.009150083581971604,
63,2014-07-07 21:55:00,0.072068935,,-0.009156783606416046,
64,2014-07-07 22:00:00,0.068014095,,-0.00917318478919382,
65,2014-07-07 22:05:00,0.069069546,,-0.009188413380304935,
66,2014-07-07 22:10:00,0.066306158,,-0.00920047596586049,
67,2014-07-07 22:15:00,0.071656362,,-0.009211470086416049,
68,2014-07-07 22:20:00,0.070537682,,-0.009225986697527158,
69,2014-07-07 22:25:00,0.069981819,,-0.009242149617527161,
70,2014-07-07 22:30:00,0.063712692,,-0.009253571105860498,
71,2014-07-07 22:35:00,0.0759290659999999,,-0.009267882961971606,
72,2014-07-07 22:40:00,0.068992963,,-0.009291076828082714,
73,2014-07-07 22:45:00,0.073445647,,-0.009299632817527157,
74,2014-07-07 22:50:00,0.07052242,,-0.00934315006752716,
75,2014-07-07 22:55:00,0.226947951,,-0.009395330896416051,
76,2014-07-07 23:00:00,0.0770232,,-0.009395109695304939,
77,2014-07-07 23:05:00,0.072146928,,-0.009368119635860489,
78,2014-07-07 23:10:00,0.070184442,,-0.009345777675304935,
79,2014-07-07 23:15:00,0.071785589,,-0.009336792372527157,
80,2014-07-07 23:20:00,0.0714349079999999,,-0.009321241451416053,
81,2014-07-07 23:25:00,0.065622919,,-0.00927216752252716,
82,2014-07-07 23:30:00,0.081242128,,-0.009238512217527162,
83,2014-07-07 23:35:00,0.093692864,,-0.009250517776971607,
84,2014-07-07 23:40:00,0.090847328,,-0.009304382115304937,
85,2014-07-07 23:45:00,0.086801539,,-0.009403446449193829,
86,2014-07-07 23:50:00,0.072789827,,-0.009472223036416047,
87,2014-07-07 23:55:00,0.0752739229999999,,-0.00945070986086049,
88,2014-07-08 00:00:00,0.0,,-0.009361979551971602,
89,2014-07-08 00:05:00,0.074694667,,-0.0092686995419716,
90,2014-07-08 00:10:00,0.070129173,,-0.009231027083082715,
91,2014-07-08 00:20:00,0.080410458,,-0.009305527266416048,
92,2014-07-08 00:25:00,0.067807492,,-0.00932383278752716,
93,2014-07-08 00:30:00,0.081913164,,-0.009226972186416051,
94,2014-07-08 00:35:00,0.0,,-0.009173996141971603,
95,2014-07-08 00:40:00,0.112033203,,-0.009117633584193827,
96,2014-07-08 00:45:00,0.089263947,,-0.009015579900860495,
97,2014-07-08 00:50:00,0.071310352,,-0.008966925943082715,
98,2014-07-08 00:55:00,0.073491377,,-0.008966925943082715,
99,2014-07-08 01:00:00,0.062912334,,-0.00901285757363827,
100,2014-07-08 01:05:00,0.060903851,,-0.009098887358082714,
101,2014-07-08 01:10:00,0.055824222,,-0.009196005456416046,
102,2014-07-08 01:15:00,0.062922219,,-0.009291241034749381,
103,2014-07-08 01:20:00,0.0772256259999999,,-0.009371909693638268,
104,2014-07-08 01:25:00,0.083142297,,-0.009453035134193826,
105,2014-07-08 01:30:00,0.078444249,,-0.009533299147527157,
106,2014-07-08 01:35:00,0.0702879429999999,,-0.009610193257527157,
107,2014-07-08 01:40:00,0.067850363,,-0.009700707750860493,
108,2014-07-08 16:20:00,0.066507083,,-0.009755919731971605,
109,2014-07-08 16:25:00,0.072771192,,-0.009792641309193826,
110,2014-07-08 16:30:00,0.058495297,,0.06676597878136173,
111,2014-07-08 16:35:00,0.057057806,,-0.009952482554749386,
112,2014-07-08 16:40:00,0.058605791,,-0.009989841558638269,
113,2014-07-08 16:45:00,0.058052596,,-0.010030569375304934,
114,2014-07-08 16:50:00,0.051507674,,-0.010059331114193827,
115,2014-07-08 17:00:00,0.0,,-0.010088808844193825,
116,2014-07-08 17:05:00,0.0,,-0.010171767886971604,
117,2014-07-08 17:20:00,0.069990465,,-0.010272330507527157,
118,2014-07-08 17:25:00,0.081846427,,-0.01037099013530494,
119,2014-07-08 17:30:00,0.0688408859999999,,-0.010388075969193828,
120,2014-07-08 17:35:00,0.065170985,,-0.01040501842419383,
121,2014-07-08 17:40:00,0.0,,-0.01048477411530494,
122,2014-07-08 17:50:00,0.074625214,,-0.010521214081971606,
123,2014-07-08 17:55:00,0.068300284,,-0.010557794583082715,
124,2014-07-08 18:00:00,0.065351057,,-0.010646036321416046,
125,2014-07-08 18:05:00,0.068766445,,-0.010740502381416049,
126,2014-07-08 18:10:00,0.065444042,,-0.010831796663638269,
127,2014-07-08 18:15:00,0.073886382,,-0.010925286625860493,
128,2014-07-08 18:20:00,0.072648136,,-0.011018456135860494,
129,2014-07-08 18:25:00,0.070162658,,-0.011015292276971603,
130,2014-07-08 18:30:00,0.078440291,,-0.010967806271971603,
131,2014-07-08 18:35:00,0.080437172,,-0.011016689704193826,
132,2014-07-08 18:40:00,0.074335158,,-0.011112503896971606,
133,2014-07-08 18:45:00,0.070396356,,-0.011218066649193824,
134,2014-07-08 18:50:00,0.068971142,,-0.011323299489193828,
135,2014-07-08 18:55:00,0.06825881,,-0.011418509673638272,
136,2014-07-08 19:00:00,0.072411754,,-0.011508069416971604,
137,2014-07-08 19:05:00,0.0,,-0.011585849235860498,
138,2014-07-08 19:10:00,0.083314965,,-0.01165861040863827,
139,2014-07-08 19:15:00,0.0,,-0.011733778806971603,
140,2014-07-08 19:25:00,0.0,,-0.011811706498638273,
141,2014-07-08 19:35:00,0.0726545609999999,,-0.01188751316863827,
142,2014-07-08 19:40:00,0.070770578,,-0.011965743685860496,
143,2014-07-08 19:45:00,0.06535992,,-0.01206019746530494,
144,2014-07-08 19:50:00,0.065162167,,-0.01215249773474938,
145,2014-07-08 19:55:00,0.072056066,,-0.012239853303082719,
146,2014-07-08 20:00:00,0.085815709,,-0.012325505226971607,
147,2014-07-08 20:05:00,0.101067175,,-0.012412322088082716,
148,2014-07-08 20:10:00,0.102269133,,-0.012496500783638271,
